,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
188,0042300237,276,4,0,2,9:03 PM,1:41,Jokic REBOUND (Off:2 Def:8),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
189,0042300237,277,2,106,2,9:03 PM,1:34,MISS Gordon 1' Running Alley Oop Dunk Shot,,,,,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
190,0042300237,278,4,0,2,9:03 PM,1:32,Jokic REBOUND (Off:3 Def:8),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
191,0042300237,279,2,1,2,9:03 PM,1:31,MISS Porter Jr. 20' Jump Shot,,,,,4,1629008,Michael Porter Jr.,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
192,0042300237,280,4,0,2,9:03 PM,1:27,,,Gobert REBOUND (Off:0 Def:5),,,5,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
193,0042300237,281,2,1,2,9:04 PM,1:14,,,MISS Alexander-Walker 25' 3PT Jump Shot,,,5,1629638,Nickeil Alexander-Walker,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
194,0042300237,282,4,0,2,9:04 PM,1:10,Jokic REBOUND (Off:3 Def:9),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
195,0042300237,283,2,63,2,9:04 PM,1:00,MISS Murray 16' Fadeaway Jumper,,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
196,0042300237,284,4,0,2,9:04 PM,0:58,Jokic REBOUND (Off:4 Def:9),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
197,0042300237,285,2,5,2,9:04 PM,0:58,MISS Jokic Layup,,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
198,0042300237,286,4,0,2,9:04 PM,0:58,Jokic REBOUND (Off:5 Def:9),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
199,0042300237,287,1,72,2,9:04 PM,0:58,Jokic 2' Putback Layup (12 PTS),,,38 - 50,12,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
200,0042300237,288,6,2,2,9:04 PM,0:58,,,Edwards S.FOUL (P2.PN) (S.Foster),,,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,1,0,,,,,,1
201,0042300237,290,8,0,2,9:04 PM,0:58,SUB: Braun FOR Porter Jr.,,,,,4,1629008,Michael Porter Jr.,1610612743.0,Denver,Nuggets,DEN,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
202,0042300237,292,3,10,2,9:05 PM,0:58,Jokic Free Throw 1 of 1 (13 PTS),,,38 - 51,13,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
203,0042300237,293,2,79,2,9:05 PM,0:39,,,MISS Alexander-Walker 13' Pullup Jump Shot,,,5,1629638,Nickeil Alexander-Walker,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
204,0042300237,294,4,0,2,9:05 PM,0:36,Jokic REBOUND (Off:5 Def:10),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
205,0042300237,295,5,1,2,9:05 PM,0:16,Jokic Bad Pass Turnover (P2.T5),,Edwards STEAL (1 STL),,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
206,0042300237,297,2,41,2,9:06 PM,0:11,Braun BLOCK (1 BLK),,MISS Conley 3' Running Layup,,,5,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,1
207,0042300237,299,4,0,2,9:06 PM,0:08,Caldwell-Pope REBOUND (Off:0 Def:2),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
208,0042300237,300,1,41,2,9:06 PM,0:06,Murray 5' Running Layup (24 PTS),,,38 - 53,15,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
209,0042300237,301,2,63,2,9:06 PM,0:00,,,MISS Edwards 29' 3PT Fadeaway Jumper,,,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
210,0042300237,302,4,0,2,9:06 PM,0:00,,,Timberwolves Rebound,,,3,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0
211,0042300237,303,13,0,2,9:06 PM,0:00,,End of 2nd Period (9:06 PM EST),,38 - 53,15,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
212,0042300237,308,12,0,3,9:22 PM,12:00,,Start of 3rd Period (9:22 PM EST),,38 - 53,15,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
213,0042300237,309,1,101,3,9:22 PM,11:45,Murray 5' Driving Floating Jump Shot (26 PTS),,,38 - 55,17,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
214,0042300237,310,6,1,3,9:22 PM,11:29,Murray P.FOUL (P2.T1) (S.Foster),,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,5,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
215,0042300237,312,2,1,3,9:23 PM,11:19,,,MISS Towns 29' 3PT Jump Shot,,,5,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
216,0042300237,313,4,0,3,9:23 PM,11:14,Caldwell-Pope REBOUND (Off:0 Def:3),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
217,0042300237,314,2,80,3,9:23 PM,11:03,MISS Murray 24' 3PT Step Back Jump Shot,,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
218,0042300237,315,4,0,3,9:23 PM,11:00,,,Edwards REBOUND (Off:0 Def:1),,,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
219,0042300237,316,2,76,3,9:24 PM,10:56,,,MISS Gobert 3' Running Finger Roll Layup,,,5,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
220,0042300237,317,4,0,3,9:24 PM,10:53,Caldwell-Pope REBOUND (Off:0 Def:4),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
221,0042300237,318,1,2,3,9:24 PM,10:50,Murray 3PT Running Jump Shot (29 PTS) (Caldwell-Pope 1 AST),,,38 - 58,20,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
222,0042300237,320,2,101,3,9:24 PM,10:30,,,MISS Towns 7' Driving Floating Jump Shot,,,5,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
223,0042300237,321,4,0,3,9:24 PM,10:29,,,Gobert REBOUND (Off:1 Def:5),,,5,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
224,0042300237,322,2,1,3,9:24 PM,10:24,,,MISS Towns 28' 3PT Jump Shot,,,5,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
225,0042300237,323,4,0,3,9:24 PM,10:21,Jokic REBOUND (Off:5 Def:11),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
226,0042300237,324,2,79,3,9:24 PM,10:06,MISS Caldwell-Pope 17' Pullup Jump Shot,,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
