,GAME_ID,TEAM_NAME,WL
1899,0022300920,Suns,L
1900,0022300922,Jazz,L
1901,0022300917,Bulls,L
1902,0022300917,Clippers,W
1903,0022300921,Warriors,L
1904,0022300927,76ers,W
1905,0022300931,Thunder,W
1906,0022300924,Bucks,W
1907,0022300926,Wizards,W
1908,0022300926,Heat,L
1909,0022300929,Kings,L
1910,0022300928,Pacers,W
1911,0022300925,Hawks,L
1912,0022300932,Timberwolves,L
1913,0022300925,Pelicans,W
1914,0022300930,Nets,W
1915,0022300930,Cavaliers,L
1916,0022300932,Lakers,W
1917,0022300931,Grizzlies,L
1918,0022300929,Rockets,W
1919,0022300924,Clippers,L
1920,0022300928,Magic,L
1921,0022300927,Knicks,L
1922,0022300934,Suns,W
1923,0022300937,Raptors,L
1924,0022300938,Celtics,W
1925,0022300936,Warriors,W
1926,0022300936,Spurs,L
1927,0022300938,Trail Blazers,L
1928,0022300934,Cavaliers,L
1929,0022300937,Nuggets,W
1930,0022300935,Mavericks,W
1931,0022300933,Pistons,W
1932,0022300933,Hornets,L
1933,0022300935,Bulls,L
1934,0022300941,Pacers,W
1935,0022300942,Spurs,L
1936,0022300944,Clippers,L
1937,0022300940,Grizzlies,W
1938,0022300945,Bucks,L
1939,0022300939,76ers,L
1940,0022300944,Timberwolves,W
1941,0022300943,Jazz,L
1942,0022300945,Kings,W
1943,0022300942,Rockets,W
1944,0022300943,Celtics,W
1945,0022300941,Thunder,L
1946,0022300940,Wizards,L
1947,0022300939,Knicks,W
1948,0022300950,Hornets,W
1949,0022300952,Warriors,L
1950,0022300949,Nuggets,W
1951,0022300953,Hawks,L
1952,0022300948,Pacers,L
1953,0022300946,Raptors,L
1954,0022300948,Bulls,W
1955,0022300946,Pistons,W
1956,0022300950,Grizzlies,L
1957,0022300947,Magic,W
1958,0022300953,Trail Blazers,W
1959,0022300952,Mavericks,W
1960,0022300951,Pelicans,L
1961,0022300947,Nets,L
1962,0022300951,Cavaliers,W
1963,0022300949,Heat,L
1964,0022300954,Lakers,L
1965,0022300954,Kings,W
1966,0022300959,Mavericks,L
1967,0022300957,Wizards,L
1968,0022300955,Suns,L
1969,0022300960,Knicks,W
1970,0022300958,76ers,L
1971,0022300956,Clippers,W
1972,0022300958,Bucks,W
1973,0022300959,Thunder,W
1974,0022300956,Bulls,L
1975,0022300960,Trail Blazers,L
1976,0022300957,Rockets,W
1977,0022300955,Celtics,W
1978,0022300964,Pelicans,W
1979,0022300961,Suns,W
1980,0022300962,Pistons,L
1981,0022300965,Spurs,L
1982,0022300964,Clippers,L
1983,0022300965,Nuggets,W
1984,0022300963,Raptors,L
1985,0022300963,Magic,W
1986,0022300966,Jazz,W
1987,0022300962,Heat,W
1988,0022300961,Hornets,L
1989,0022300966,Hawks,L
1990,0022300974,Jazz,L
1991,0022300967,Cavaliers,L
1992,0022300971,Wizards,L
1993,0022300968,Pacers,W
1994,0022300970,Pelicans,W
1995,0022300970,Trail Blazers,L
1996,0022300967,Rockets,W
1997,0022300969,76ers,W
1998,0022300972,Thunder,W
1999,0022300973,Warriors,W
2000,0022300973,Lakers,L
2001,0022300974,Timberwolves,W
2002,0022300972,Grizzlies,L
2003,0022300975,Knicks,W
2004,0022300975,Kings,L
2005,0022300971,Bulls,W
2006,0022300968,Nets,L
2007,0022300969,Hornets,L
2008,0022300979,Magic,W
2009,0022300976,Suns,L
2010,0022300981,Nets,L
2011,0022300979,Raptors,L
2012,0022300977,Heat,W
2013,0022300976,Bucks,W
2014,0022300980,Celtics,W
2015,0022300977,Pistons,L
2016,0022300978,Nuggets,L
2017,0022300980,Wizards,L
2018,0022300978,Mavericks,W
2019,0022300981,Spurs,W
2020,0022300982,Clippers,L
2021,0022300982,Hawks,W
2022,0022300983,Pacers,L
2023,0022300989,Grizzlies,L
2024,0022300984,Celtics,W
2025,0022300986,Bulls,W
2026,0022300985,Heat,L
2027,0022300983,Cavaliers,W
2028,0022300989,Kings,W
2029,0022300987,Jazz,L
2030,0022300990,Hawks,L
2031,0022300985,76ers,W
2032,0022300988,Warriors,L
2033,0022300984,Pistons,L
2034,0022300986,Trail Blazers,L
2035,0022300987,Timberwolves,W
2036,0022300990,Lakers,W
2037,0022300988,Knicks,W
2038,0022300995,Nuggets,W
2039,0022300993,Nets,L
2040,0022300994,Spurs,L
2041,0022300991,Magic,W
2042,0022300991,Hornets,L
2043,0022300993,Pelicans,W
2044,0022300992,Wizards,L
2045,0022300992,Rockets,W
2046,0022300994,Mavericks,W
2047,0022300995,Timberwolves,L
2048,0022301001,Warriors,W
2049,0022301000,Jazz,L
2050,0022300996,Cavaliers,L
2051,0022300999,Raptors,L
2052,0022301002,Suns,W
2053,0022300996,Heat,W
2054,0022300998,Bucks,L
2055,0022300997,Pistons,L
2056,0022301000,Thunder,W
2057,0022301001,Grizzlies,L
2058,0022301003,Trail Blazers,L
2059,0022301002,76ers,L
2060,0022300997,Pacers,W
2061,0022300999,Kings,W
2062,0022301003,Clippers,W
2063,0022300998,Celtics,W
2064,0022301004,Pelicans,L
2065,0022301007,Nets,L
2066,0022301008,Mavericks,W
2067,0022301009,Knicks,L
2068,0022301006,Bulls,L
2069,0022301005,Kings,L
2070,0022301009,Nuggets,W
2071,0022301004,Magic,W
2072,0022301007,Bucks,W
2073,0022301008,Jazz,L
2074,0022301010,Hawks,L
2075,0022301005,Wizards,W
2076,0022301006,Rockets,W
2077,0022301010,Suns,W
2078,0022301015,Spurs,L
2079,0022301013,Pelicans,W
2080,0022301016,Pacers,W
2081,0022301018,Lakers,W
2082,0022301012,Thunder,W
2083,0022301014,Timberwolves,W
2084,0022301017,Clippers,W
2085,0022301011,Pistons,L
2086,0022301018,76ers,L
2087,0022301012,Raptors,L
2088,0022301011,Celtics,W
2089,0022301014,Cavaliers,L
2090,0022301017,Trail Blazers,L
2091,0022301013,Heat,L
2092,0022301015,Grizzlies,W
2093,0022301016,Warriors,L
2094,0022301021,Hornets,L
2095,0022301023,Bulls,L
2096,0022301020,Magic,L
2097,0022301025,Spurs,L
2098,0022301026,Trail Blazers,L
2099,0022301019,Nets,L
2100,0022301019,Knicks,W
2101,0022301023,Celtics,W
2102,0022301024,Rockets,W
2103,0022301021,Hawks,W
2104,0022301025,Suns,W
2105,0022301024,Jazz,L
2106,0022301020,Kings,W
2107,0022301022,Raptors,L
2108,0022301022,Wizards,W
2109,0022301026,Nuggets,W
2110,0022301031,Timberwolves,W
2111,0022301030,Thunder,L
2112,0022301029,Heat,W
2113,0022301029,Cavaliers,L
2114,0022301027,Pelicans,W
2115,0022301028,Clippers,L
2116,0022301027,Pistons,L
2117,0022301030,Bucks,W
2118,0022301032,Lakers,W
2119,0022301031,Warriors,L
2120,0022301032,Pacers,L
2121,0022301028,76ers,W
2122,0022301039,Suns,L
2123,0022301040,Grizzlies,L
2124,0022301038,Trail Blazers,L
2125,0022301034,Celtics,L
2126,0022301035,Pistons,L
2127,0022301036,Raptors,L
2128,0022301038,Rockets,W
2129,0022301033,Cavaliers,W
2130,0022301042,76ers,L
2131,0022301039,Spurs,W
2132,0022301042,Kings,W
2133,0022301043,Pacers,W
2134,0022301043,Clippers,L
2135,0022301041,Jazz,L
2136,0022301035,Knicks,W
2137,0022301034,Hawks,W
2138,0022301040,Nuggets,W
2139,0022301036,Nets,W
2140,0022301037,Bulls,L
2141,0022301033,Hornets,L
2142,0022301037,Wizards,W
2143,0022301041,Mavericks,W
2144,0022301044,Warriors,W
2145,0022301044,Heat,L
2146,0022301047,Kings,L
2147,0022301045,Lakers,W
2148,0022301047,Mavericks,W
2149,0022301046,Thunder,W
2150,0022301045,Bucks,L
2151,0022301046,Pelicans,L
2152,0022301052,Clippers,W
2153,0022301055,Grizzlies,L
2154,0022301050,Wizards,L
2155,0022301056,Timberwolves,W
2156,0022301059,Suns,W
2157,0022301057,Rockets,W
2158,0022301048,Cavaliers,L
2159,0022301058,Jazz,L
2160,0022301057,Thunder,L
2161,0022301055,Lakers,W
2162,0022301050,Nets,W
2163,0022301051,Trail Blazers,L
2164,0022301056,Pistons,L
2165,0022301049,Magic,L
2166,0022301051,Hawks,W
2167,0022301059,Nuggets,L
2168,0022301049,Warriors,W
2169,0022301058,Spurs,W
2170,0022301052,76ers,L
2171,0022301053,Knicks,W
2172,0022301053,Raptors,L
2173,0022301054,Pacers,L
2174,0022301048,Hornets,W
2175,0022301054,Bulls,W
2176,0022301060,Hawks,W
2177,0022301060,Celtics,L
2178,0022301061,Pelicans,W
2179,0022301061,Bucks,L
2180,0022301068,Trail Blazers,L
2181,0022301065,Wizards,L
2182,0022301063,Lakers,L
2183,0022301062,Warriors,W
2184,0022301067,Cavaliers,W
2185,0022301069,Thunder,W
2186,0022301072,Rockets,W
2187,0022301072,Jazz,L
2188,0022301064,Magic,L
2189,0022301068,Heat,W
2190,0022301066,Nets,W
2191,0022301064,Clippers,W
2192,0022301071,Timberwolves,W
2193,0022301069,Suns,L
2194,0022301070,Spurs,W
2195,0022301065,Pistons,W
2196,0022301073,Kings,L
2197,0022301070,Knicks,L
2198,0022301073,Mavericks,W
2199,0022301063,Pacers,W
2200,0022301071,Nuggets,L
2201,0022301067,76ers,L
2202,0022301062,Hornets,L
2203,0022301066,Bulls,L
2204,0022301076,Hawks,L
2205,0022301075,Magic,W
2206,0022301074,Pelicans,L
2207,0022301075,Grizzlies,L
2208,0022301074,Celtics,W
2209,0022301076,Bucks,W
2210,0022301079,Hornets,L
2211,0022301077,Cavaliers,L
2212,0022301079,Clippers,W
2213,0022301082,Thunder,W
2214,0022301085,Warriors,W
2215,0022301085,Spurs,L
2216,0022301083,Rockets,L
2217,0022301080,76ers,W
2218,0022301086,Kings,W
2219,0022301084,Timberwolves,L
2220,0022301086,Jazz,L
2221,0022301083,Mavericks,W
2222,0022301080,Raptors,L
2223,0022301081,Heat,W
2224,0022301082,Knicks,L
2225,0022301077,Nuggets,W
2226,0022301081,Wizards,L
2227,0022301078,Nets,L
2228,0022301084,Bulls,W
2229,0022301078,Lakers,W
2230,0022301090,Magic,W
2231,0022301089,Nets,L
2232,0022301087,Celtics,W
2233,0022301091,Hawks,W
2234,0022301092,Pelicans,L
2235,0022301088,Grizzlies,W
2236,0022301091,Bulls,L
2237,0022301087,Hornets,L
2238,0022301092,Suns,W
2239,0022301090,Trail Blazers,L
2240,0022301088,Pistons,L
2241,0022301089,Pacers,W
2242,0022301099,Spurs,L
2243,0022301096,Heat,W
2244,0022301100,Cavaliers,W
2245,0022301093,Thunder,L
2246,0022301101,Kings,W
2247,0022301093,76ers,W
2248,0022301094,Lakers,W
2249,0022301095,Wizards,W
2250,0022301096,Knicks,L
2251,0022300589,Mavericks,L
2252,0022300589,Warriors,W
2253,0022301099,Nuggets,W
2254,0022301101,Clippers,L
2255,0022301098,Rockets,L
2256,0022301094,Raptors,L
2257,0022301098,Timberwolves,W
2258,0022301095,Bucks,L
2259,0022301100,Jazz,L
2260,0022301106,Pacers,L
2261,0022301106,Nets,W
2262,0022301108,Raptors,L
2263,0022301109,Pelicans,L
2264,0022301104,Hawks,W
2265,0022301105,Celtics,W
2266,0022301107,Bucks,L
2267,0022301103,Lakers,W
2268,0022301110,Cavaliers,L
2269,0022301110,Suns,W
2270,0022301108,Timberwolves,W
2271,0022301103,Wizards,L
2272,0022301105,Thunder,L
2273,0022301109,Magic,W
2274,0022301104,Pistons,L
2275,0022301107,Grizzlies,W
2276,0022301102,Hornets,L
2277,0022301102,Trail Blazers,W
2278,0022301124,Mavericks,W
2279,0022301114,Nuggets,L
2280,0022301111,76ers,W
2281,0022301113,Rockets,L
2282,0022301124,Hawks,L
2283,0022301114,Clippers,W
2284,0022301112,Kings,L
2285,0022301113,Warriors,W
2286,0022301112,Knicks,W
2287,0022301111,Heat,L
2288,0022301126,Jazz,L
2289,0022301125,Suns,W
2290,0022301125,Timberwolves,L
2291,0022301122,Raptors,W
2292,0022301118,Kings,L
2293,0022301120,Heat,W
2294,0022301117,Trail Blazers,W
2295,0022301097,Warriors,L
2296,0022301122,Bucks,L
2297,0022301118,Celtics,W
2298,0022301123,Spurs,W
2299,0022301120,Rockets,L
2300,0022301097,Mavericks,W
2301,0022301116,Thunder,L
2302,0022301116,Pacers,W
2303,0022301117,Wizards,L
2304,0022301126,Clippers,W
2305,0022301115,Magic,L
2306,0022301121,Grizzlies,W
2307,0022301115,Hornets,W
2308,0022301121,Pistons,L
2309,0022301119,Knicks,L
2310,0022301119,Bulls,W
2311,0022301123,Pelicans,L
2312,0022301127,Lakers,W
2313,0022301130,Hawks,L
2314,0022301128,Pistons,L
2315,0022301128,Nets,W
2316,0022301130,Nuggets,W
2317,0022301129,76ers,W
2318,0022301129,Grizzlies,L
2319,0022301127,Cavaliers,L
2320,0022301142,Warriors,W
2321,0022301133,Heat,L
2322,0022301133,Pacers,W
2323,0022301134,Trail Blazers,L
2324,0022301131,Rockets,L
2325,0022301136,Magic,W
2326,0022301140,Spurs,L
2327,0022301132,Clippers,W
2328,0022301137,Raptors,W
2329,0022301139,Bucks,L
2330,0022301136,Bulls,L
2331,0022301141,Kings,W
2332,0022301140,76ers,W
2333,0022301143,Timberwolves,W
2334,0022301142,Jazz,L
2335,0022301138,Suns,L
2336,0022301135,Hornets,L
2337,0022301141,Nets,L
2338,0022301143,Lakers,L
2339,0022301131,Mavericks,W
2340,0022301138,Pelicans,W
2341,0022301137,Wizards,L
2342,0022301132,Cavaliers,L
2343,0022301139,Knicks,W
2344,0022301134,Celtics,W
2345,0022301135,Thunder,W
2346,0022301146,Raptors,L
2347,0022301148,Celtics,L
2348,0022301149,Knicks,W
2349,0022301156,Suns,L
2350,0022301155,Warriors,W
2351,0022301152,Timberwolves,W
2352,0022301151,Spurs,W
2353,0022301150,Magic,L
2354,0022301154,Jazz,L
2355,0022301156,Clippers,W
2356,0022301157,Trail Blazers,L
2357,0022301144,Mavericks,W
2358,0022301155,Lakers,L
2359,0022301145,Pistons,L
2360,0022301153,Thunder,W
2361,0022301152,Wizards,L
2362,0022301153,Kings,L
2363,0022301151,Grizzlies,L
2364,0022301144,Hornets,L
2365,0022301150,Rockets,W
2366,0022301147,Heat,W
2367,0022301146,Pacers,W
2368,0022301149,Bulls,L
2369,0022301148,Bucks,W
2370,0022301147,Hawks,L
2371,0022301145,76ers,W
2372,0022301154,Nuggets,W
2373,0022301157,Pelicans,W
2374,0022301162,Bucks,W
2375,0022301163,Thunder,W
2376,0022301165,Suns,W
2377,0022301162,Magic,L
2378,0022301158,Cavaliers,W
2379,0022301163,Spurs,L
2380,0022301158,Grizzlies,L
2381,0022301164,Nuggets,W
2382,0022301161,Heat,L
2383,0022301159,Hawks,L
2384,0022301160,Nets,W
2385,0022301159,Hornets,W
2386,0022301161,Mavericks,W
2387,0022301165,Clippers,L
2388,0022301160,Raptors,L
2389,0022301164,Timberwolves,L
2390,0022301168,Rockets,L
2391,0022301168,Jazz,W
2392,0022301169,Trail Blazers,L
2393,0022301166,Pistons,L
2394,0022301170,Pelicans,W
2395,0022301169,Warriors,W
2396,0022301166,Bulls,W
2397,0022301167,Celtics,L
2398,0022301167,Knicks,W
2399,0022301170,Kings,L
2400,0022301171,Magic,L
2401,0022301183,Trail Blazers,L
2402,0022301179,Thunder,W
2403,0022301180,Nuggets,L
2404,0022301179,Bucks,L
2405,0022301173,Celtics,W
2406,0022301185,Kings,L
2407,0022301174,Cavaliers,W
2408,0022301180,Spurs,W
2409,0022301174,Pacers,L
2410,0022301175,Knicks,W
2411,0022301176,Raptors,L
2412,0022301173,Hornets,L
2413,0022301171,76ers,W
2414,0022301177,Lakers,W
2415,0022301175,Nets,L
2416,0022301182,Pelicans,W
2417,0022301184,Jazz,W
2418,0022301172,Bulls,W
2419,0022301178,Hawks,L
2420,0022301182,Warriors,L
2421,0022301184,Clippers,L
2422,0022301181,Pistons,W
2423,0022301178,Timberwolves,W
2424,0022301177,Grizzlies,L
2425,0022301176,Heat,W
2426,0022301181,Mavericks,L
2427,0022301183,Rockets,W
2428,0022301185,Suns,W
2429,0022301172,Wizards,L
2430,0022301189,Heat,W
2431,0022301198,Jazz,L
2432,0022301192,Nets,L
2433,0022301193,Nuggets,W
2434,0022301200,Kings,W
2435,0022301200,Trail Blazers,L
2436,0022301199,Clippers,L
2437,0022301199,Rockets,W
2438,0022301198,Warriors,W
2439,0022301186,Wizards,L
2440,0022301196,Thunder,W
2441,0022301195,Pelicans,L
2442,0022301189,Raptors,L
2443,0022301191,Magic,W
2444,0022301188,Hawks,L
2445,0022301197,Pistons,L
2446,0022301190,Knicks,W
2447,0022301190,Bulls,L
2448,0022301195,Lakers,W
2449,0022301186,Celtics,W
2450,0022301197,Spurs,W
2451,0022301193,Grizzlies,L
2452,0022301191,Bucks,L
2453,0022301192,76ers,W
2454,0022301194,Timberwolves,L
2455,0022301187,Cavaliers,L
2456,0022301188,Pacers,W
2457,0022301194,Suns,W
2458,0022301196,Mavericks,L
2459,0022301187,Hornets,W
