,FIELD_GOAL_MADE,FIELD_GOAL_MISSED,FREE_THROW,REBOUND,TURNOVER,FOUL,SUBSTITUTION
243,0.5111111111111111,0.47058823529411764,0.42857142857142855,0.5686274509803921,0.6923076923076923,0.5,0.5
244,0.5306122448979592,0.62,0.5,0.6122448979591837,0.4,0.4375,0.5416666666666666
245,0.46938775510204084,0.38,0.5,0.3877551020408163,0.6,0.5625,0.4583333333333333
246,0.6176470588235294,0.4444444444444444,0.3125,0.58,0.6666666666666666,0.6153846153846154,0.5833333333333334
247,0.38235294117647056,0.5555555555555556,0.6875,0.42,0.3333333333333333,0.38461538461538464,0.4166666666666667
248,0.5,0.65,0.21052631578947367,0.5483870967741935,0.5384615384615384,0.6875,0.6
249,0.5,0.35,0.7894736842105263,0.45161290322580644,0.46153846153846156,0.3125,0.4
250,0.5135135135135135,0.5869565217391305,0.4,0.5,0.35714285714285715,0.5714285714285714,0.5
251,0.4864864864864865,0.41304347826086957,0.6,0.5,0.6428571428571429,0.42857142857142855,0.5
252,0.4883720930232558,0.48,0.45161290322580644,0.36,0.42857142857142855,0.5,0.48
253,0.5116279069767442,0.52,0.5483870967741935,0.64,0.5714285714285714,0.5,0.52
254,0.47368421052631576,0.5178571428571429,0.375,0.45098039215686275,0.6,0.4117647058823529,0.52
255,0.5263157894736842,0.48214285714285715,0.625,0.5490196078431373,0.4,0.5882352941176471,0.48
256,0.4358974358974359,0.6,0.5625,0.46153846153846156,0.38461538461538464,0.4375,0.5416666666666666
257,0.5641025641025641,0.4,0.4375,0.5384615384615384,0.6153846153846154,0.5625,0.4583333333333333
258,0.475,0.4418604651162791,0.43243243243243246,0.375,0.6,0.5172413793103449,0.5416666666666666
259,0.525,0.5581395348837209,0.5675675675675675,0.625,0.4,0.4827586206896552,0.4583333333333333
260,0.5641025641025641,0.46938775510204084,0.5675675675675675,0.46938775510204084,0.18181818181818182,0.42857142857142855,0.4827586206896552
261,0.4358974358974359,0.5306122448979592,0.43243243243243246,0.5306122448979592,0.8181818181818182,0.5714285714285714,0.5172413793103449
262,0.5813953488372093,0.48936170212765956,0.5,0.3953488372093023,0.2,0.45454545454545453,0.5217391304347826
263,0.4186046511627907,0.5106382978723404,0.5,0.6046511627906976,0.8,0.5454545454545454,0.4782608695652174
264,0.5588235294117647,0.53125,0.35714285714285715,0.6551724137931034,0.6428571428571429,0.6153846153846154,0.6
265,0.4411764705882353,0.46875,0.6428571428571429,0.3448275862068966,0.35714285714285715,0.38461538461538464,0.4
266,0.5,0.4,0.52,0.44,0.5294117647058824,0.3333333333333333,0.4666666666666667
267,0.5,0.6,0.48,0.56,0.47058823529411764,0.6666666666666666,0.5333333333333333
268,0.5681818181818182,0.5192307692307693,0.4,0.42,0.26666666666666666,0.5238095238095238,0.5172413793103449
269,0.4318181818181818,0.4807692307692308,0.6,0.58,0.7333333333333333,0.47619047619047616,0.4827586206896552
270,0.5,0.4444444444444444,0.64,0.675,0.8888888888888888,0.3888888888888889,0.5217391304347826
271,0.5,0.5555555555555556,0.36,0.325,0.1111111111111111,0.6111111111111112,0.4782608695652174
272,0.5405405405405406,0.5576923076923077,0.25,0.45652173913043476,0.4444444444444444,0.5714285714285714,0.5357142857142857
273,0.4594594594594595,0.4423076923076923,0.75,0.5434782608695652,0.5555555555555556,0.42857142857142855,0.4642857142857143
274,0.4473684210526316,0.4827586206896552,0.7,0.4745762711864407,0.4,0.2857142857142857,0.44
275,0.5526315789473685,0.5172413793103449,0.3,0.5254237288135594,0.6,0.7142857142857143,0.56
276,0.4473684210526316,0.5185185185185185,0.625,0.46938775510204084,0.5,0.4666666666666667,0.5416666666666666
277,0.5526315789473685,0.48148148148148145,0.375,0.5306122448979592,0.5,0.5333333333333333,0.4583333333333333
278,0.5,0.5111111111111111,0.6521739130434783,0.5384615384615384,0.4166666666666667,0.4,0.5
279,0.5,0.4888888888888889,0.34782608695652173,0.46153846153846156,0.5833333333333334,0.6,0.5
280,0.5306122448979592,0.5227272727272727,0.56,0.631578947368421,0.5384615384615384,0.5,0.42857142857142855
281,0.46938775510204084,0.4772727272727273,0.44,0.3684210526315789,0.46153846153846156,0.5,0.5714285714285714
282,0.46153846153846156,0.4745762711864407,0.5294117647058824,0.5555555555555556,0.7692307692307693,0.5263157894736842,0.5416666666666666
283,0.5384615384615384,0.5254237288135594,0.47058823529411764,0.4444444444444444,0.23076923076923078,0.47368421052631576,0.4583333333333333
284,0.5306122448979592,0.5581395348837209,0.5833333333333334,0.5142857142857142,0.2222222222222222,0.35,0.38461538461538464
285,0.46938775510204084,0.4418604651162791,0.4166666666666667,0.4857142857142857,0.7777777777777778,0.65,0.6153846153846154
286,0.5,0.4375,0.5714285714285714,0.47619047619047616,0.6666666666666666,0.46153846153846156,0.5333333333333333
287,0.5,0.5625,0.42857142857142855,0.5238095238095238,0.3333333333333333,0.5384615384615384,0.4666666666666667
288,0.5416666666666666,0.4444444444444444,0.5454545454545454,0.4857142857142857,0.4166666666666667,0.47058823529411764,0.4666666666666667
289,0.4583333333333333,0.5555555555555556,0.45454545454545453,0.5142857142857142,0.5833333333333334,0.5294117647058824,0.5333333333333333
290,0.5681818181818182,0.3488372093023256,0.5294117647058824,0.5121951219512195,0.6111111111111112,0.47058823529411764,0.45
291,0.4318181818181818,0.6511627906976745,0.47058823529411764,0.4878048780487805,0.3888888888888889,0.5294117647058824,0.55
292,0.5526315789473685,0.4230769230769231,0.5625,0.6304347826086957,0.7333333333333333,0.5,0.46153846153846156
293,0.4473684210526316,0.5769230769230769,0.4375,0.3695652173913043,0.26666666666666666,0.5,0.5384615384615384
294,0.5609756097560976,0.4888888888888889,0.5,0.43478260869565216,0.29411764705882354,0.5625,0.44
295,0.43902439024390244,0.5111111111111111,0.5,0.5652173913043478,0.7058823529411765,0.4375,0.56
296,0.4318181818181818,0.6226415094339622,0.16666666666666666,0.37777777777777777,0.46153846153846156,0.5625,0.5217391304347826
297,0.5681818181818182,0.37735849056603776,0.8333333333333334,0.6222222222222222,0.5384615384615384,0.4375,0.4782608695652174
298,0.5641025641025641,0.44680851063829785,0.44,0.45454545454545453,0.36363636363636365,0.47058823529411764,0.5
299,0.4358974358974359,0.5531914893617021,0.56,0.5454545454545454,0.6363636363636364,0.5294117647058824,0.5
300,0.5365853658536586,0.5217391304347826,0.42105263157894735,0.5581395348837209,0.5,0.5,0.5172413793103449
301,0.4634146341463415,0.4782608695652174,0.5789473684210527,0.4418604651162791,0.5,0.5,0.4827586206896552
302,0.5116279069767442,0.49019607843137253,0.8571428571428571,0.41025641025641024,0.29411764705882354,0.4375,0.5185185185185185
303,0.4883720930232558,0.5098039215686274,0.14285714285714285,0.5897435897435898,0.7058823529411765,0.5625,0.48148148148148145
304,0.5121951219512195,0.5714285714285714,0.4166666666666667,0.5365853658536586,0.5714285714285714,0.6470588235294118,0.5217391304347826
305,0.4878048780487805,0.42857142857142855,0.5833333333333334,0.4634146341463415,0.42857142857142855,0.35294117647058826,0.4782608695652174
306,0.4782608695652174,0.42,0.38095238095238093,0.5,0.75,0.6111111111111112,0.5238095238095238
307,0.5217391304347826,0.58,0.6190476190476191,0.5,0.25,0.3888888888888889,0.47619047619047616
308,0.5813953488372093,0.4230769230769231,0.5384615384615384,0.4318181818181818,0.3333333333333333,0.5,0.4642857142857143
309,0.4186046511627907,0.5769230769230769,0.46153846153846156,0.5681818181818182,0.6666666666666666,0.5,0.5357142857142857
310,0.5102040816326531,0.43902439024390244,0.3181818181818182,0.5,0.5714285714285714,0.631578947368421,0.48
311,0.4897959183673469,0.5609756097560976,0.6818181818181818,0.5,0.42857142857142855,0.3684210526315789,0.52
312,0.42857142857142855,0.5102040816326531,0.6666666666666666,0.5116279069767442,0.5714285714285714,0.36,0.37037037037037035
313,0.5714285714285714,0.4897959183673469,0.3333333333333333,0.4883720930232558,0.42857142857142855,0.64,0.6296296296296297
314,0.5,0.5111111111111111,0.4666666666666667,0.4878048780487805,0.46153846153846156,0.5384615384615384,0.4
315,0.5,0.4888888888888889,0.5333333333333333,0.5121951219512195,0.5384615384615384,0.46153846153846156,0.6
316,0.5686274509803921,0.5106382978723404,0.35294117647058826,0.5869565217391305,0.4666666666666667,0.5714285714285714,0.6153846153846154
317,0.43137254901960786,0.48936170212765956,0.6470588235294118,0.41304347826086957,0.5333333333333333,0.42857142857142855,0.38461538461538464
318,0.5319148936170213,0.6363636363636364,0.125,0.5945945945945946,0.5,0.5,0.45454545454545453
319,0.46808510638297873,0.36363636363636365,0.875,0.40540540540540543,0.5,0.5,0.5454545454545454
320,0.40476190476190477,0.5416666666666666,0.4482758620689655,0.44680851063829785,0.5833333333333334,0.5909090909090909,0.5217391304347826
321,0.5952380952380952,0.4583333333333333,0.5517241379310345,0.5531914893617021,0.4166666666666667,0.4090909090909091,0.4782608695652174
322,0.4074074074074074,0.5084745762711864,0.35714285714285715,0.5263157894736842,0.7222222222222222,0.5909090909090909,0.5238095238095238
323,0.5925925925925926,0.4915254237288136,0.6428571428571429,0.47368421052631576,0.2777777777777778,0.4090909090909091,0.47619047619047616
324,0.5405405405405406,0.375,0.6363636363636364,0.6,0.5714285714285714,0.45454545454545453,0.5
325,0.4594594594594595,0.625,0.36363636363636365,0.4,0.42857142857142855,0.5454545454545454,0.5
326,0.3829787234042553,0.5641025641025641,0.625,0.48484848484848486,0.625,0.5294117647058824,0.43478260869565216
327,0.6170212765957447,0.4358974358974359,0.375,0.5151515151515151,0.375,0.47058823529411764,0.5652173913043478
328,0.5609756097560976,0.45454545454545453,0.6521739130434783,0.5581395348837209,0.4,0.43478260869565216,0.5217391304347826
329,0.43902439024390244,0.5454545454545454,0.34782608695652173,0.4418604651162791,0.6,0.5652173913043478,0.4782608695652174
330,0.5106382978723404,0.46,0.5714285714285714,0.4782608695652174,0.4375,0.5217391304347826,0.5517241379310345
331,0.48936170212765956,0.54,0.42857142857142855,0.5217391304347826,0.5625,0.4782608695652174,0.4482758620689655
332,0.47368421052631576,0.5,0.4782608695652174,0.475,0.6363636363636364,0.5714285714285714,0.5357142857142857
333,0.5263157894736842,0.5,0.5217391304347826,0.525,0.36363636363636365,0.42857142857142855,0.4642857142857143
334,0.5555555555555556,0.49019607843137253,0.6363636363636364,0.6,0.4,0.45454545454545453,0.43478260869565216
335,0.4444444444444444,0.5098039215686274,0.36363636363636365,0.4,0.6,0.5454545454545454,0.5652173913043478
336,0.5,0.5957446808510638,0.6,0.55,0.4666666666666667,0.4444444444444444,0.6551724137931034
337,0.5,0.40425531914893614,0.4,0.45,0.5333333333333333,0.5555555555555556,0.3448275862068966
338,0.49019607843137253,0.5,0.5,0.4722222222222222,0.6666666666666666,0.47619047619047616,0.5925925925925926
339,0.5098039215686274,0.5,0.5,0.5277777777777778,0.3333333333333333,0.5238095238095238,0.4074074074074074
340,0.36666666666666664,0.5434782608695652,0.5555555555555556,0.4418604651162791,0.6111111111111112,0.5,0.4782608695652174
341,0.6333333333333333,0.45652173913043476,0.4444444444444444,0.5581395348837209,0.3888888888888889,0.5,0.5217391304347826
342,0.5434782608695652,0.45454545454545453,0.625,0.38095238095238093,0.3157894736842105,0.2,0.34782608695652173
343,0.45652173913043476,0.5454545454545454,0.375,0.6190476190476191,0.6842105263157895,0.8,0.6521739130434783
344,0.5434782608695652,0.5365853658536586,0.6,0.6578947368421053,0.35714285714285715,0.4666666666666667,0.4444444444444444
345,0.45652173913043476,0.4634146341463415,0.4,0.34210526315789475,0.6428571428571429,0.5333333333333333,0.5555555555555556
346,0.5128205128205128,0.49019607843137253,0.52,0.5217391304347826,0.46153846153846156,0.5,0.5
347,0.48717948717948717,0.5098039215686274,0.48,0.4782608695652174,0.5384615384615384,0.5,0.5
348,0.5714285714285714,0.5918367346938775,0.24,0.44680851063829785,0.3076923076923077,0.68,0.5
349,0.42857142857142855,0.40816326530612246,0.76,0.5531914893617021,0.6923076923076923,0.32,0.5
350,0.5111111111111111,0.4791666666666667,0.4375,0.48936170212765956,0.5454545454545454,0.625,0.375
351,0.4888888888888889,0.5208333333333334,0.5625,0.5106382978723404,0.45454545454545453,0.375,0.625
352,0.46153846153846156,0.5609756097560976,0.3125,0.5263157894736842,0.6,0.6470588235294118,0.41935483870967744
353,0.5384615384615384,0.43902439024390244,0.6875,0.47368421052631576,0.4,0.35294117647058826,0.5806451612903226
354,0.5227272727272727,0.42,0.631578947368421,0.45098039215686275,0.4117647058823529,0.47058823529411764,0.5263157894736842
355,0.4772727272727273,0.58,0.3684210526315789,0.5490196078431373,0.5882352941176471,0.5294117647058824,0.47368421052631576
356,0.5217391304347826,0.48717948717948717,0.38095238095238093,0.3783783783783784,0.4117647058823529,0.5217391304347826,0.4827586206896552
357,0.4782608695652174,0.5128205128205128,0.6190476190476191,0.6216216216216216,0.5882352941176471,0.4782608695652174,0.5172413793103449
358,0.4878048780487805,0.5625,0.375,0.4444444444444444,0.4666666666666667,0.5,0.46153846153846156
359,0.5121951219512195,0.4375,0.625,0.5555555555555556,0.5333333333333333,0.5,0.5384615384615384
360,0.47368421052631576,0.5348837209302325,0.34285714285714286,0.425,0.6666666666666666,0.6363636363636364,0.5185185185185185
361,0.5263157894736842,0.46511627906976744,0.6571428571428571,0.575,0.3333333333333333,0.36363636363636365,0.48148148148148145
362,0.5,0.46296296296296297,0.7142857142857143,0.4489795918367347,0.36363636363636365,0.5833333333333334,0.4
363,0.5,0.5370370370370371,0.2857142857142857,0.5510204081632653,0.6363636363636364,0.4166666666666667,0.6
364,0.5365853658536586,0.5471698113207547,0.5555555555555556,0.54,0.4,0.4,0.4090909090909091
365,0.4634146341463415,0.4528301886792453,0.4444444444444444,0.46,0.6,0.6,0.5909090909090909
366,0.5517241379310345,0.49019607843137253,0.5357142857142857,0.4883720930232558,0.5384615384615384,0.391304347826087,0.56
367,0.4482758620689655,0.5098039215686274,0.4642857142857143,0.5116279069767442,0.46153846153846156,0.6086956521739131,0.44
368,0.5106382978723404,0.5,0.2,0.43478260869565216,0.5,0.7222222222222222,0.5185185185185185
369,0.48936170212765956,0.5,0.8,0.5652173913043478,0.5,0.2777777777777778,0.48148148148148145
370,0.525,0.39215686274509803,0.65,0.5116279069767442,0.7,0.45,0.4
371,0.475,0.6078431372549019,0.35,0.4883720930232558,0.3,0.55,0.6
372,0.4878048780487805,0.5306122448979592,0.5,0.5,0.4666666666666667,0.5294117647058824,0.46875
373,0.5121951219512195,0.46938775510204084,0.5,0.5,0.5333333333333333,0.47058823529411764,0.53125
374,0.6666666666666666,0.42857142857142855,0.59375,0.6,0.14285714285714285,0.4,0.41379310344827586
375,0.3333333333333333,0.5714285714285714,0.40625,0.4,0.8571428571428571,0.6,0.5862068965517241
376,0.4523809523809524,0.49019607843137253,0.5333333333333333,0.5294117647058824,0.8333333333333334,0.35714285714285715,0.625
377,0.5476190476190477,0.5098039215686274,0.4666666666666667,0.47058823529411764,0.16666666666666666,0.6428571428571429,0.375
378,0.5319148936170213,0.48717948717948717,0.4642857142857143,0.5,0.45454545454545453,0.5,0.5185185185185185
379,0.46808510638297873,0.5128205128205128,0.5357142857142857,0.5,0.5454545454545454,0.5,0.48148148148148145
380,0.36363636363636365,0.7027027027027027,0.5909090909090909,0.3939393939393939,0.5263157894736842,0.5,0.46153846153846156
381,0.6363636363636364,0.2972972972972973,0.4090909090909091,0.6060606060606061,0.47368421052631576,0.5,0.5384615384615384
382,0.6222222222222222,0.47058823529411764,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.5,0.46153846153846156
383,0.37777777777777777,0.5294117647058824,0.5714285714285714,0.45454545454545453,0.6666666666666666,0.5,0.5384615384615384
384,0.5208333333333334,0.4230769230769231,0.4375,0.4791666666666667,0.5555555555555556,0.47058823529411764,0.5454545454545454
385,0.4791666666666667,0.5769230769230769,0.5625,0.5208333333333334,0.4444444444444444,0.5294117647058824,0.45454545454545453
386,0.5,0.5106382978723404,0.2608695652173913,0.46808510638297873,0.6666666666666666,0.6666666666666666,0.56
387,0.5,0.48936170212765956,0.7391304347826086,0.5319148936170213,0.3333333333333333,0.3333333333333333,0.44
388,0.4883720930232558,0.525,0.5,0.40540540540540543,0.45454545454545453,0.5454545454545454,0.4827586206896552
389,0.5116279069767442,0.475,0.5,0.5945945945945946,0.5454545454545454,0.45454545454545453,0.5172413793103449
390,0.5476190476190477,0.4,0.6,0.5116279069767442,0.5714285714285714,0.47368421052631576,0.4090909090909091
391,0.4523809523809524,0.6,0.4,0.4883720930232558,0.42857142857142855,0.5263157894736842,0.5909090909090909
392,0.5238095238095238,0.391304347826087,0.6111111111111112,0.4523809523809524,0.5,0.45,0.5652173913043478
393,0.47619047619047616,0.6086956521739131,0.3888888888888889,0.5476190476190477,0.5,0.55,0.43478260869565216
394,0.5909090909090909,0.3958333333333333,0.4583333333333333,0.6086956521739131,0.5555555555555556,0.42105263157894735,0.53125
395,0.4090909090909091,0.6041666666666666,0.5416666666666666,0.391304347826087,0.4444444444444444,0.5789473684210527,0.46875
396,0.5087719298245614,0.5581395348837209,0.18181818181818182,0.375,0.0,0.6363636363636364,0.47619047619047616
397,0.49122807017543857,0.4418604651162791,0.8181818181818182,0.625,1.0,0.36363636363636365,0.5238095238095238
398,0.5581395348837209,0.4864864864864865,0.55,0.4857142857142857,0.2857142857142857,0.5,0.47619047619047616
399,0.4418604651162791,0.5135135135135135,0.45,0.5142857142857142,0.7142857142857143,0.5,0.5238095238095238
400,0.4878048780487805,0.6346153846153846,0.4444444444444444,0.5625,0.2727272727272727,0.5,0.47619047619047616
401,0.5121951219512195,0.36538461538461536,0.5555555555555556,0.4375,0.7272727272727273,0.5,0.5238095238095238
402,0.5869565217391305,0.4318181818181818,0.44,0.5813953488372093,0.4,0.5,0.64
403,0.41304347826086957,0.5681818181818182,0.56,0.4186046511627907,0.6,0.5,0.36
404,0.43103448275862066,0.5348837209302325,0.625,0.4358974358974359,0.5,0.44,0.5833333333333334
405,0.5689655172413793,0.46511627906976744,0.375,0.5641025641025641,0.5,0.56,0.4166666666666667
406,0.44,0.4634146341463415,0.5454545454545454,0.5142857142857142,0.6666666666666666,0.5555555555555556,0.5789473684210527
407,0.56,0.5365853658536586,0.45454545454545453,0.4857142857142857,0.3333333333333333,0.4444444444444444,0.42105263157894735
408,0.5128205128205128,0.5952380952380952,0.2,0.4857142857142857,0.5294117647058824,0.5714285714285714,0.4642857142857143
409,0.48717948717948717,0.40476190476190477,0.8,0.5142857142857142,0.47058823529411764,0.42857142857142855,0.5357142857142857
410,0.5789473684210527,0.38461538461538464,0.68,0.5384615384615384,0.4375,0.35,0.5238095238095238
411,0.42105263157894735,0.6153846153846154,0.32,0.46153846153846156,0.5625,0.65,0.47619047619047616
412,0.43243243243243246,0.4897959183673469,0.3142857142857143,0.4186046511627907,0.75,0.5925925925925926,0.5483870967741935
413,0.5675675675675675,0.5102040816326531,0.6857142857142857,0.5813953488372093,0.25,0.4074074074074074,0.45161290322580644
414,0.47058823529411764,0.5675675675675675,0.4666666666666667,0.375,0.4,0.5714285714285714,0.5416666666666666
415,0.5294117647058824,0.43243243243243246,0.5333333333333333,0.625,0.6,0.42857142857142855,0.4583333333333333
416,0.47058823529411764,0.5263157894736842,0.5,0.5272727272727272,0.6153846153846154,0.6,0.42857142857142855
417,0.5294117647058824,0.47368421052631576,0.5,0.4727272727272727,0.38461538461538464,0.4,0.5714285714285714
418,0.5434782608695652,0.375,0.46153846153846156,0.4883720930232558,0.5454545454545454,0.5,0.47619047619047616
419,0.45652173913043476,0.625,0.5384615384615384,0.5116279069767442,0.45454545454545453,0.5,0.5238095238095238
420,0.6060606060606061,0.43636363636363634,0.6363636363636364,0.6,0.6363636363636364,0.5,0.56
421,0.3939393939393939,0.5636363636363636,0.36363636363636365,0.4,0.36363636363636365,0.5,0.44
422,0.5227272727272727,0.4878048780487805,0.42857142857142855,0.5526315789473685,0.625,0.5263157894736842,0.5769230769230769
423,0.4772727272727273,0.5121951219512195,0.5714285714285714,0.4473684210526316,0.375,0.47368421052631576,0.4230769230769231
424,0.42105263157894735,0.49056603773584906,0.6071428571428571,0.5319148936170213,0.7272727272727273,0.5454545454545454,0.5833333333333334
425,0.5789473684210527,0.5094339622641509,0.39285714285714285,0.46808510638297873,0.2727272727272727,0.45454545454545453,0.4166666666666667
426,0.5853658536585366,0.5094339622641509,0.35294117647058826,0.5192307692307693,0.25,0.6,0.5
427,0.4146341463414634,0.49056603773584906,0.6470588235294118,0.4807692307692308,0.75,0.4,0.5
428,0.5588235294117647,0.5,0.6585365853658537,0.5238095238095238,0.3125,0.3870967741935484,0.5277777777777778
429,0.4411764705882353,0.5,0.34146341463414637,0.47619047619047616,0.6875,0.6129032258064516,0.4722222222222222
430,0.48717948717948717,0.48,0.3333333333333333,0.45652173913043476,0.5454545454545454,0.6428571428571429,0.5238095238095238
431,0.5128205128205128,0.52,0.6666666666666666,0.5434782608695652,0.45454545454545453,0.35714285714285715,0.47619047619047616
432,0.45454545454545453,0.4166666666666667,0.45454545454545453,0.5454545454545454,0.7647058823529411,0.43478260869565216,0.5769230769230769
433,0.5454545454545454,0.5833333333333334,0.5454545454545454,0.45454545454545453,0.23529411764705882,0.5652173913043478,0.4230769230769231
434,0.5454545454545454,0.3958333333333333,0.53125,0.5227272727272727,0.6111111111111112,0.5,0.5
435,0.45454545454545453,0.6041666666666666,0.46875,0.4772727272727273,0.3888888888888889,0.5,0.5
436,0.4666666666666667,0.391304347826087,0.7,0.4864864864864865,0.5833333333333334,0.38095238095238093,0.5217391304347826
437,0.5333333333333333,0.6086956521739131,0.3,0.5135135135135135,0.4166666666666667,0.6190476190476191,0.4782608695652174
438,0.6046511627906976,0.5813953488372093,0.4,0.5365853658536586,0.3,0.5625,0.5
439,0.3953488372093023,0.4186046511627907,0.6,0.4634146341463415,0.7,0.4375,0.5
440,0.48717948717948717,0.5869565217391305,0.4444444444444444,0.4523809523809524,0.3076923076923077,0.6,0.5714285714285714
441,0.5128205128205128,0.41304347826086957,0.5555555555555556,0.5476190476190477,0.6923076923076923,0.4,0.42857142857142855
442,0.5526315789473685,0.4222222222222222,0.48,0.46511627906976744,0.47368421052631576,0.48148148148148145,0.5
443,0.4473684210526316,0.5777777777777777,0.52,0.5348837209302325,0.5263157894736842,0.5185185185185185,0.5
444,0.5,0.5227272727272727,0.5,0.41025641025641024,0.3333333333333333,0.5,0.48
445,0.5,0.4772727272727273,0.5,0.5897435897435898,0.6666666666666666,0.5,0.52
446,0.42857142857142855,0.5641025641025641,0.5263157894736842,0.4358974358974359,0.4,0.55,0.4782608695652174
447,0.5714285714285714,0.4358974358974359,0.47368421052631576,0.5641025641025641,0.6,0.45,0.5217391304347826
448,0.40540540540540543,0.6226415094339622,0.5,0.5319148936170213,0.75,0.46153846153846156,0.5416666666666666
449,0.5945945945945946,0.37735849056603776,0.5,0.46808510638297873,0.25,0.5384615384615384,0.4583333333333333
450,0.46808510638297873,0.58,0.5555555555555556,0.5306122448979592,0.4,0.3684210526315789,0.45
451,0.5319148936170213,0.42,0.4444444444444444,0.46938775510204084,0.6,0.631578947368421,0.55
452,0.5365853658536586,0.4523809523809524,0.68,0.5238095238095238,0.4444444444444444,0.36363636363636365,0.5
453,0.4634146341463415,0.5476190476190477,0.32,0.47619047619047616,0.5555555555555556,0.6363636363636364,0.5
454,0.4666666666666667,0.5,0.4782608695652174,0.3170731707317073,0.4,0.5555555555555556,0.48
455,0.5333333333333333,0.5,0.5217391304347826,0.6829268292682927,0.6,0.4444444444444444,0.52
456,0.5116279069767442,0.4807692307692308,0.5714285714285714,0.5,0.5294117647058824,0.6666666666666666,0.5416666666666666
457,0.4883720930232558,0.5192307692307693,0.42857142857142855,0.5,0.47058823529411764,0.3333333333333333,0.4583333333333333
458,0.4489795918367347,0.475,0.8947368421052632,0.4857142857142857,0.4666666666666667,0.2777777777777778,0.4090909090909091
459,0.5510204081632653,0.525,0.10526315789473684,0.5142857142857142,0.5333333333333333,0.7222222222222222,0.5909090909090909
460,0.4772727272727273,0.48,0.7037037037037037,0.6097560975609756,0.7777777777777778,0.52,0.5
461,0.5227272727272727,0.52,0.2962962962962963,0.3902439024390244,0.2222222222222222,0.48,0.5
462,0.5588235294117647,0.5,0.625,0.48148148148148145,0.34782608695652173,0.47058823529411764,0.6
463,0.4411764705882353,0.5,0.375,0.5185185185185185,0.6521739130434783,0.5294117647058824,0.4
464,0.4716981132075472,0.55,0.6296296296296297,0.5,0.35714285714285715,0.4375,0.5454545454545454
465,0.5283018867924528,0.45,0.37037037037037035,0.5,0.6428571428571429,0.5625,0.45454545454545453
466,0.4594594594594595,0.5370370370370371,0.35714285714285715,0.3617021276595745,0.25,0.5652173913043478,0.52
467,0.5405405405405406,0.46296296296296297,0.6428571428571429,0.6382978723404256,0.75,0.43478260869565216,0.48
468,0.5128205128205128,0.46511627906976744,0.6666666666666666,0.4878048780487805,0.35294117647058826,0.5294117647058824,0.5925925925925926
469,0.48717948717948717,0.5348837209302325,0.3333333333333333,0.5121951219512195,0.6470588235294118,0.47058823529411764,0.4074074074074074
470,0.5510204081632653,0.5833333333333334,0.6,0.5333333333333333,0.14285714285714285,0.42857142857142855,0.5
471,0.4489795918367347,0.4166666666666667,0.4,0.4666666666666667,0.8571428571428571,0.5714285714285714,0.5
472,0.5116279069767442,0.56,0.5925925925925926,0.6458333333333334,0.6,0.47619047619047616,0.5454545454545454
473,0.4883720930232558,0.44,0.4074074074074074,0.3541666666666667,0.4,0.5238095238095238,0.45454545454545453
474,0.5777777777777777,0.5087719298245614,0.5555555555555556,0.5925925925925926,0.36363636363636365,0.375,0.4583333333333333
475,0.4222222222222222,0.49122807017543857,0.4444444444444444,0.4074074074074074,0.6363636363636364,0.625,0.5416666666666666
476,0.4358974358974359,0.45454545454545453,0.8421052631578947,0.4634146341463415,0.5833333333333334,0.4444444444444444,0.5555555555555556
477,0.5641025641025641,0.5454545454545454,0.15789473684210525,0.5365853658536586,0.4166666666666667,0.5555555555555556,0.4444444444444444
478,0.5833333333333334,0.3695652173913043,0.45161290322580644,0.6176470588235294,0.5454545454545454,0.64,0.47619047619047616
479,0.4166666666666667,0.6304347826086957,0.5483870967741935,0.38235294117647056,0.45454545454545453,0.36,0.5238095238095238
480,0.475,0.5,0.1111111111111111,0.4375,0.6,0.625,0.5217391304347826
481,0.525,0.5,0.8888888888888888,0.5625,0.4,0.375,0.4782608695652174
482,0.5102040816326531,0.4473684210526316,0.21428571428571427,0.4594594594594595,0.5294117647058824,0.5294117647058824,0.5714285714285714
483,0.4897959183673469,0.5526315789473685,0.7857142857142857,0.5405405405405406,0.47058823529411764,0.47058823529411764,0.42857142857142855
484,0.4318181818181818,0.54,0.47619047619047616,0.5227272727272727,0.5263157894736842,0.5,0.5217391304347826
485,0.5681818181818182,0.46,0.5238095238095238,0.4772727272727273,0.47368421052631576,0.5,0.4782608695652174
486,0.5555555555555556,0.36585365853658536,0.6,0.5263157894736842,0.5217391304347826,0.5,0.41379310344827586
487,0.4444444444444444,0.6341463414634146,0.4,0.47368421052631576,0.4782608695652174,0.5,0.5862068965517241
488,0.4666666666666667,0.54,0.5217391304347826,0.4807692307692308,0.38461538461538464,0.47619047619047616,0.45454545454545453
489,0.5333333333333333,0.46,0.4782608695652174,0.5192307692307693,0.6153846153846154,0.5238095238095238,0.5454545454545454
490,0.4523809523809524,0.5416666666666666,0.6,0.45454545454545453,0.4444444444444444,0.47368421052631576,0.45454545454545453
491,0.5476190476190477,0.4583333333333333,0.4,0.5454545454545454,0.5555555555555556,0.5263157894736842,0.5454545454545454
492,0.5348837209302325,0.5510204081632653,0.3684210526315789,0.5652173913043478,0.4117647058823529,0.5789473684210527,0.5217391304347826
